0.145401	-1.85955	1.74553
0.145601	-1.85921	1.74489
0.145801	-1.85886	1.74426
0.146001	-1.85851	1.74363
0.146201	-1.85816	1.74299
0.146401	-1.85781	1.74236
0.146601	-1.85746	1.74173
0.146801	-1.85711	1.7411
0.147001	-1.85677	1.74047
0.147201	-1.85642	1.73984
0.147401	-1.85607	1.73921
0.147601	-1.85572	1.73859
0.147801	-1.85537	1.73796
0.148001	-1.85503	1.73734
0.148201	-1.85468	1.73671
0.148401	-1.85433	1.73609
0.148601	-1.85399	1.73547
0.148801	-1.85364	1.73484
0.149001	-1.85329	1.73422
0.149201	-1.85294	1.7336
0.149401	-1.8526	1.73298
0.149601	-1.85225	1.73236
0.149801	-1.85191	1.73174
0.150001	-1.85156	1.73113
0.150201	-1.85121	1.73051
0.150401	-1.85087	1.7299
0.150601	-1.85052	1.72928
0.150801	-1.85017	1.72867
0.151001	-1.84983	1.72805
0.151201	-1.84948	1.72744
0.151401	-1.84914	1.72683
0.151601	-1.84879	1.72622
0.151801	-1.84845	1.72561
0.152001	-1.8481	1.725
0.152201	-1.84776	1.72439
0.152401	-1.84741	1.72378
0.152601	-1.84707	1.72318
0.152801	-1.84672	1.72257
0.153001	-1.84638	1.72196
0.153201	-1.84603	1.72136
0.153401	-1.84569	1.72076
0.153601	-1.84535	1.72015
0.153801	-1.845	1.71955
0.154001	-1.84466	1.71895
0.154201	-1.84431	1.71835
0.154401	-1.84397	1.71775
0.154601	-1.84363	1.71715
0.154801	-1.84328	1.71655
0.155001	-1.84294	1.71595
0.155201	-1.8426	1.71536
0.155401	-1.84226	1.71476
0.155601	-1.84191	1.71416
0.155801	-1.84157	1.71357
0.156001	-1.84123	1.71298
0.156201	-1.84088	1.71238
0.156402	-1.84054	1.71179
0.156602	-1.8402	1.7112
0.156802	-1.83986	1.71061
0.157002	-1.83952	1.71002
0.157202	-1.83917	1.70943
0.157402	-1.83883	1.70884
0.157602	-1.83849	1.70825
0.157802	-1.83815	1.70767
0.158002	-1.83781	1.70708
0.158202	-1.83747	1.7065
0.158402	-1.83712	1.70591
0.158602	-1.83678	1.70533
0.158802	-1.83644	1.70474
0.159002	-1.8361	1.70416
0.159202	-1.83576	1.70358
0.159402	-1.83542	1.703
0.159602	-1.83508	1.70242
0.159802	-1.83474	1.70184
0.160002	-1.8344	1.70126
0.160202	-1.83406	1.70068
0.160402	-1.83372	1.70011
0.160602	-1.83338	1.69953
0.160802	-1.83304	1.69895
0.161002	-1.8327	1.69838
0.161202	-1.83236	1.6978
0.161402	-1.83202	1.69723
0.161602	-1.83168	1.69666
0.161802	-1.83134	1.69609
0.162002	-1.831	1.69551
0.162202	-1.83066	1.69494
0.162402	-1.83032	1.69437
0.162602	-1.82998	1.69381
0.162802	-1.82965	1.69324
0.163002	-1.82931	1.69267
0.163202	-1.82897	1.6921
0.163402	-1.82863	1.69154
0.163602	-1.82829	1.69097
0.163802	-1.82795	1.69041
0.164002	-1.82762	1.68984
0.164202	-1.82728	1.68928
0.164402	-1.82694	1.68872
0.164602	-1.8266	1.68816
0.164802	-1.82627	1.68759
0.165002	-1.82593	1.68703
0.165202	-1.82559	1.68647
0.165402	-1.82525	1.68592
0.165602	-1.82492	1.68536
0.165802	-1.82458	1.6848
0.166002	-1.82424	1.68424
0.166202	-1.82391	1.68369
0.166402	-1.82357	1.68313
0.166602	-1.82323	1.68258
0.166802	-1.8229	1.68202
0.167002	-1.82256	1.68147
0.167202	-1.82222	1.68092
0.167402	-1.82189	1.68037
0.167602	-1.82155	1.67982
0.167802	-1.82122	1.67927
0.168002	-1.82088	1.67872
0.168202	-1.82054	1.67817
0.168402	-1.82021	1.67762
0.168602	-1.81987	1.67707
0.168802	-1.81954	1.67652
0.169002	-1.8192	1.67598
0.169202	-1.81887	1.67543
0.169402	-1.81853	1.67489
0.169602	-1.8182	1.67435
0.169802	-1.81786	1.6738
0.170002	-1.81753	1.67326
0.170202	-1.81719	1.67272
0.170402	-1.81686	1.67218
0.170602	-1.81652	1.67164
0.170802	-1.81619	1.6711
0.171002	-1.81586	1.67056
0.171202	-1.81552	1.67002
0.171402	-1.81519	1.66948
0.171602	-1.81485	1.66894
0.171802	-1.81452	1.66841
0.172002	-1.81419	1.66787
